query,similar,response
手机用着有些慢呢,好的谢谢!这个商品因为大小不合适。当时才申请的退货[SEP]我在学校边上是做小生意的，本来那厮想买一个做汉堡的机子。太小了，没法用。就申请退货了。现在这款机子他们商家已经收到三天了。[SEP]语音打字出现错误字，请见谅。,亲爱的[SEP]这边看到已经申请了的呀[SEP] 
手机用着有些慢呢,就是说正一匹的买小了，虽然二月底就付款了，不过一直没发货，装修差不多了，感觉其中有一台空调小了，想换个大一点的，可以补差价，还是怎么着[SEP]刚才客服说最好退货处理，再重新下单[SEP]是这样处理比较合适吧,您好!请问有什么需要帮助的呢? [SEP] 
手机用着有些慢呢,恩还有一件事你们京东新出的一个黑鲨游戏手机这个手机现在是预售阶段不知道是否支持七天无理由退货[SEP]能帮助我查询一下么?,很高兴遇到您这么善解人意的客户，请问还有其他还可以帮到您的吗?  
手机用着有些慢呢,恩还有一件事你们京东新出的一个黑鲨游戏手机这个手机现在是预售阶段不知道是否支持七天无理由退货[SEP]能帮助我查询一下么?,很高兴遇到您这么善解人意的客户，请问还有其他还可以帮到您的吗?  
人工。[SEP]有人没？,(눈_눈),您好，请问您的问题是否完全帮您了解决呢?如果您还有问题可以随时提问哦，我一直都在，随时为您解答。
人工。[SEP]有人没？,……ԅ(¯ㅂ¯ԅ),厂家还没回复您亲稍等
人工。[SEP]有人没？,……ԅ(¯ㅂ¯ԅ),厂家还没回复您亲稍等
人工。[SEP]有人没？,🤘 ,  
我买的两双鞋，一双[数字x],很怀念以前的送货员，他非常清楚每家住户的情况，知道我这个带娃妈妈肯定在家的[SEP]那请问安装时间,安装正常是在收货后一天的呢[SEP]格力(GREE)空调预计[数字x]月[数字x]日由京东安排安装，安装人员将提前一天与您确认安装事宜。
我买的两双鞋，一双[数字x],很怀念以前的送货员，他非常清楚每家住户的情况，知道我这个带娃妈妈肯定在家的[SEP]那请问安装时间,安装正常是在收货后一天的呢[SEP]格力(GREE)空调预计[数字x]月[数字x]日由京东安排安装，安装人员将提前一天与您确认安装事宜。
我买的两双鞋，一双[数字x],好吧，因为[数字x]号我有事去出差，中午前希望能收到。不然家里没人，而且我拍的手机也是需要带着呢[SEP]麻烦你了，希望理解,嗯呢[SEP]请问还有其他还可以帮到您的吗?
我买的两双鞋，一双[数字x],不是不理解你们，过节肯定都希望礼物能早点送到，尤其是人不在家的情况下[SEP]帮我催单。尽量快点,给您带来的不便确实抱歉哦，这边我们快递小哥也会尽快为您配送的  
如果要换尺码怎么换,峨!,亲亲底座是吸盘呢如果有铁的话是可以吸住的呢  
如果要换尺码怎么换,🤘 ,  
如果要换尺码怎么换,🤘 ,  
如果要换尺码怎么换,😨😨,没有的哦
运费怎么算,店铺页面上没有标注会有影响吗。[SEP]因为这个客户的订单是活动优惠时候购买的，如果换款式优惠情况是不同的，所以是不支持换款式的哦。,亲爱的这边不清楚的具体是以纠纷专员判责标准为准的呢
运费怎么算,是这样我打不通[数字x]，所以来麻烦你。我的京东小金库注销过程中发生了身份证拍照不清晰的情况，但是相机就这么高像素，我实在是没办法，请问有什么办法解决吗[SEP]我是要用这个账户重新注册小金库，发生这种情况对我而言非常麻烦,有什么问题我可以帮您处理或解决呢?
运费怎么算,我一直在京东买东西的非常信任也对你们处理事情都有条有序的点赞这次确实是我不对点了取消又不想取消了所以有没有人性化的处理方式可以解决谢谢[SEP]如果没成功就可以赠送吗[SEP]这个成不成功和配送点那里有没有关系他现在知道了不会直接给我打回了吧,亲爱的如果没有申请成功就是可以正常配送的
运费怎么算,我不是专业技术人员，我无法测试这个信号是否符合什么质量标准，我只会简单的对比我的移动设备更换后的信号程度，而我发现了这款产品的信号强度比我的在用的还弱，无法达到我购买的目的。[SEP]我现在要求更换更高价格和技术的产品并补付差价。,嗯呢小妹的要意思是换新的商品您可以使用一下看是否还是有信号强度低的问题[SEP]或者小妹为您留言服务单提示专员为您修改为退货服务单
你们是有运费险的吧,😋😋,您客气了，请问还有其他需要帮助的吗
你们是有运费险的吧,😋😋,您客气了，请问还有其他需要帮助的吗
你们是有运费险的吧,🐑 , [SEP]请问还有其他的问题需要帮助的吗亲爱的 
你们是有运费险的吧,……ԅ(¯ㅂ¯ԅ),厂家还没回复您亲稍等
安装业务咨询[SEP]这个是放电池的吗,真正的智者拥抱混合策略。正如《了不起的盖茨比》作者菲茨杰拉德所说:“同时保有全然相反的两种观念，还能正常行事，是第一流智慧的标志。”[SEP]请把昨天买的太阳伞厦门派送电话给我,亲亲[SEP]您的订单已经到达厦门分拨中心[SEP]预计[数字x]月[数字x]号为您送达的呢
安装业务咨询[SEP]这个是放电池的吗,这次购买真窝火[SEP]暂时没有了还有帮我联系下反馈物流反馈小件也就算了为啥大件不面签而且连个短信也不发[SEP]要是当时我直接拒收哪还有这么多乱七八糟的烦心事儿,亲爱滴，确实很抱歉的呢，给您带来不便了呢。
安装业务咨询[SEP]这个是放电池的吗,这次购买真窝火[SEP]暂时没有了还有帮我联系下反馈物流反馈小件也就算了为啥大件不面签而且连个短信也不发[SEP]要是当时我直接拒收哪还有这么多乱七八糟的烦心事儿,亲爱滴，确实很抱歉的呢，给您带来不便了呢。
安装业务咨询[SEP]这个是放电池的吗,因为公司放假，没人收货了，本来以为今天能到的。结果看物流信息到不了了。希望能改成家里的地址。[SEP]一共两个物品[SEP]袜子和护腿,好的帮您看下
现在这个灶按压有火，松手就没火[SEP]想知道原因,〈???,取回核实谢谢[SEP]请问还有其他可以帮到您的吗?
现在这个灶按压有火，松手就没火[SEP]想知道原因,😨😨,没有的哦
现在这个灶按压有火，松手就没火[SEP]想知道原因,🤘 ,  
现在这个灶按压有火，松手就没火[SEP]想知道原因,🤘 ,  
气是充足的,彳亍,  [SEP]请问还有其他什么可以帮助您的? 
气是充足的,😨😨,没有的哦
气是充足的,🤘 ,  
气是充足的,🤘 ,  
怎么收费的？[SEP]过1年了,客服小土豆，工号[数字x]，请你将我们的意思汇报给[姓名x]，京东要想竞争得过对手，配送员的最末端是顶顶重要的，有好多问题可能他不知道，建议配送员要经常流动，这样有比较才会有鉴别，客户也不会有顾虑反映问题的，你懂的,这边明白，[SEP]这边会把您的精神传达到位的
怎么收费的？[SEP]过1年了,客服小土豆，工号[数字x]，请你将我们的意思汇报给[姓名x]，京东要想竞争得过对手，配送员的最末端是顶顶重要的，有好多问题可能他不知道，建议配送员要经常流动，这样有比较才会有鉴别，客户也不会有顾虑反映问题的，你懂的,这边明白，[SEP]这边会把您的精神传达到位的
怎么收费的？[SEP]过1年了,感谢你们，要不真拿他们一点辙没有，非告诉我果子长[姓名x]了是水分流失，正常的，可以吃。崩溃。[SEP]是的，让我重新再申请一遍。,真的很抱歉，亲爱的，给您带来不愉快的购物体验[SEP]商家这边给您协商处理了吗
怎么收费的？[SEP]过1年了,感谢你们，要不真拿他们一点辙没有，非告诉我果子长[姓名x]了是水分流失，正常的，可以吃。崩溃。[SEP]是的，让我重新再申请一遍。,真的很抱歉，亲爱的，给您带来不愉快的购物体验[SEP]商家这边给您协商处理了吗
这个温度计没电了[SEP]咨询订单号：[数字x],🤘 ,  
这个温度计没电了[SEP]咨询订单号：[数字x],🌼🌼💕,亲亲您的这个订单正确嘛小妹这边看到您的这个订单号是[数字x]-[数字x]日左右的呢[SEP] 
这个温度计没电了[SEP]咨询订单号：[数字x],🌼🌼💕,亲亲您的这个订单正确嘛小妹这边看到您的这个订单号是[数字x]-[数字x]日左右的呢[SEP] 
这个温度计没电了[SEP]咨询订单号：[数字x],〈???,取回核实谢谢[SEP]请问还有其他可以帮到您的吗?
重买吗？[SEP]发个链接给我呢,那个商家有点店大欺客的感觉，问问题爱理不理，说话重来都不作数[SEP]天天说补发了，但就是查不了了物流信息,这边妹子为您联系纠纷专员催促，[SEP][数字x]小时回电给您[数字x]，可以吗?
重买吗？[SEP]发个链接给我呢,好，希望大家相互理解。我买一个新手机没怎么用就坏了，也并不能说你们的产品有问题，生产总会有次品。但整个流程耽误了我时间，耗费精力，只希望有一个好的解决。[SEP]毕竟大家都很忙，遇到这种事算我倒霉，只是希望你们大公司能好好解决。,昨天告知了您售后收到你的手机[数字x]天内为处理[SEP]昨天才收到[SEP]还请你耐心等待下[SEP]已经把你的手机返厂了
重买吗？[SEP]发个链接给我呢,没有，不是我有问题，就是提个建议，你反应一下，这个应该根据个人信誉积分或者什么来衡量，不要一个老鼠害一锅汤，是有人素质差，但是我们大多数还是好的吧，只希望京东能更好发展，对木平台已经失望上当多次，不想京东出问题!个人观点!,亲您说的是哪个商品呢 [SEP]可以提供一下订单或者商品信息吗 
重买吗？[SEP]发个链接给我呢,要是可以同步认证就好了只怪我开始找错了方向[SEP]先做京东达人就好了微信购物圈的流量太少了,[姓名x]好的哦
咨询订单号：[数字x][SEP]就是这个产品,说实话，我现在很怀疑京东的配送了，原来在攀枝花[地址x]，到成都[地址x]，短短几个月就出了好多问题!再也不值得信赖了[SEP]感谢你们客服!你们还是一如既往地给力，谢谢!,亲爱的，小妹正在飞奔帮你查询，请您稍等 [SEP]亲爱哒，小妹这边向站点反馈这个事情的[SEP]给您带来不便，还请您见谅~
咨询订单号：[数字x][SEP]就是这个产品,说实话，我现在很怀疑京东的配送了，原来在攀枝花[地址x]，到成都[地址x]，短短几个月就出了好多问题!再也不值得信赖了[SEP]感谢你们客服!你们还是一如既往地给力，谢谢!,亲爱的，小妹正在飞奔帮你查询，请您稍等 [SEP]亲爱哒，小妹这边向站点反馈这个事情的[SEP]给您带来不便，还请您见谅~
咨询订单号：[数字x][SEP]就是这个产品,好吧，因为正常来讲，从北京[地址x]，现在应该已经开始派件了才对[SEP]所以我就问一下看看是不是出什么问题了,您放心呢货物正常运输中呢
咨询订单号：[数字x][SEP]就是这个产品,好吧，因为正常来讲，从北京[地址x]，现在应该已经开始派件了才对[SEP]所以我就问一下看看是不是出什么问题了,您放心呢货物正常运输中呢
